{{0.0;0;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[150.0, 100.0];ACTION_NIL;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[6,6,1419,56.0 : 67.0,-1.0 : -1.0,7873.0]
[6,6,1419,56.0 : 67.0,-1.0 : -1.0,7873.0]
[6,6,1419,56.0 : 67.0,-1.0 : -1.0,7873.0]
[3,9,1396,80.0 : 32.0,-1.0 : -1.0,7650.0]
[3,9,1396,80.0 : 32.0,-1.0 : -1.0,7650.0]
[3,9,1394,120.0 : 32.0,-1.0 : -1.0,15730.0]
[3,9,1394,120.0 : 32.0,-1.0 : -1.0,15730.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[5,5,1420,170.0 : 60.0,-1.0 : -1.0,32962.0]
[0,1,1318,180.0 : 100.0,-1.0 : -1.0,42962.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 32.0,-1.0 : -1.0,84610.0]
[3,9,1385,288.0 : 32.0,-1.0 : -1.0,84610.0]
[3,9,1385,288.0 : 32.0,-1.0 : -1.0,84610.0]
[3,9,1385,288.0 : 32.0,-1.0 : -1.0,84610.0]
},ACTION_LEFT}
{{50.0;557;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[170.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[6,6,1419,56.0 : 72.0,-1.0 : -1.0,8578.0]
[6,6,1419,56.0 : 72.0,-1.0 : -1.0,8578.0]
[6,6,1419,56.0 : 72.0,-1.0 : -1.0,8578.0]
[6,6,1419,56.0 : 72.0,-1.0 : -1.0,8578.0]
[3,9,1396,80.0 : 32.0,-1.0 : -1.0,7650.0]
[3,9,1396,80.0 : 32.0,-1.0 : -1.0,7650.0]
[3,9,1394,120.0 : 32.0,-1.0 : -1.0,15730.0]
[3,9,1394,120.0 : 32.0,-1.0 : -1.0,15730.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[5,5,1420,170.0 : 50.0,-1.0 : -1.0,31842.0]
[0,1,1318,170.0 : 100.0,-1.0 : -1.0,39442.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
},ACTION_LEFT}
{{50.0;558;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[160.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[6,6,1419,56.0 : 77.0,-1.0 : -1.0,9333.0]
[6,6,1419,56.0 : 77.0,-1.0 : -1.0,9333.0]
[6,6,1419,56.0 : 77.0,-1.0 : -1.0,9333.0]
[6,6,1419,56.0 : 77.0,-1.0 : -1.0,9333.0]
[3,9,1396,80.0 : 32.0,-1.0 : -1.0,7650.0]
[3,9,1396,80.0 : 32.0,-1.0 : -1.0,7650.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,160.0 : 100.0,-1.0 : -1.0,36122.0]
[5,5,1420,170.0 : 40.0,-1.0 : -1.0,30922.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[3,9,1390,208.0 : 32.0,-1.0 : -1.0,44770.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
},ACTION_USE}
{{50.0;559;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[160.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[3,9,1363,32.0 : 48.0,-1.0 : -1.0,3490.0]
[6,6,1419,56.0 : 82.0,-1.0 : -1.0,10138.0]
[6,6,1419,56.0 : 82.0,-1.0 : -1.0,10138.0]
[6,6,1419,56.0 : 82.0,-1.0 : -1.0,10138.0]
[6,6,1419,56.0 : 82.0,-1.0 : -1.0,10138.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,160.0 : 100.0,-1.0 : -1.0,36122.0]
[5,5,1420,170.0 : 30.0,-1.0 : -1.0,30202.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
[3,9,1385,288.0 : 48.0,-1.0 : -1.0,85922.0]
},ACTION_USE}
{{50.0;560;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[160.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[6,6,1419,56.0 : 87.0,-1.0 : -1.0,10993.0]
[6,6,1419,56.0 : 87.0,-1.0 : -1.0,10993.0]
[6,6,1419,56.0 : 87.0,-1.0 : -1.0,10993.0]
[6,6,1419,56.0 : 87.0,-1.0 : -1.0,10993.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[3,9,1394,128.0 : 32.0,-1.0 : -1.0,17730.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,160.0 : 100.0,-1.0 : -1.0,36122.0]
[5,5,1420,170.0 : 20.0,-1.0 : -1.0,29682.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,280.0 : 48.0,-1.0 : -1.0,81362.0]
[3,9,1385,280.0 : 48.0,-1.0 : -1.0,81362.0]
},ACTION_RIGHT}
{{50.0;561;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[170.0, 100.0];ACTION_RIGHT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[6,6,1419,56.0 : 92.0,-1.0 : -1.0,11898.0]
[6,6,1419,56.0 : 92.0,-1.0 : -1.0,11898.0]
[6,6,1419,56.0 : 92.0,-1.0 : -1.0,11898.0]
[6,6,1419,56.0 : 92.0,-1.0 : -1.0,11898.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1396,88.0 : 32.0,-1.0 : -1.0,9010.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[5,5,1420,170.0 : 10.0,-1.0 : -1.0,29362.0]
[0,1,1318,170.0 : 100.0,-1.0 : -1.0,39442.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[3,9,1390,216.0 : 32.0,-1.0 : -1.0,48178.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,280.0 : 48.0,-1.0 : -1.0,81362.0]
[3,9,1385,280.0 : 48.0,-1.0 : -1.0,81362.0]
},ACTION_LEFT}
{{50.0;562;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[160.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[3,9,1363,24.0 : 48.0,-1.0 : -1.0,3026.0]
[6,6,1419,56.0 : 97.0,-1.0 : -1.0,12853.0]
[6,6,1419,56.0 : 97.0,-1.0 : -1.0,12853.0]
[6,6,1419,56.0 : 97.0,-1.0 : -1.0,12853.0]
[6,6,1419,56.0 : 97.0,-1.0 : -1.0,12853.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,160.0 : 100.0,-1.0 : -1.0,36122.0]
[5,5,1420,170.0 : 0.0,-1.0 : -1.0,29242.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,280.0 : 48.0,-1.0 : -1.0,81362.0]
[3,9,1385,280.0 : 48.0,-1.0 : -1.0,81362.0]
},ACTION_LEFT}
{{50.0;563;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[150.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[3,9,1394,136.0 : 32.0,-1.0 : -1.0,19858.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,150.0 : 100.0,-1.0 : -1.0,33002.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
},ACTION_LEFT}
{{50.0;564;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[140.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[3,9,1396,96.0 : 32.0,-1.0 : -1.0,10498.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,140.0 : 100.0,-1.0 : -1.0,30082.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[3,9,1390,224.0 : 32.0,-1.0 : -1.0,51714.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
},ACTION_RIGHT}
{{50.0;565;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[150.0, 100.0];ACTION_RIGHT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1363,16.0 : 48.0,-1.0 : -1.0,2690.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[0,1,1318,150.0 : 100.0,-1.0 : -1.0,33002.0]
[3,9,1390,232.0 : 32.0,-1.0 : -1.0,55378.0]
[3,9,1390,232.0 : 32.0,-1.0 : -1.0,55378.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[3,9,1390,232.0 : 32.0,-1.0 : -1.0,55378.0]
[3,9,1390,232.0 : 32.0,-1.0 : -1.0,55378.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
[3,9,1385,272.0 : 48.0,-1.0 : -1.0,76930.0]
},ACTION_LEFT}
{{50.0;566;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[140.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1363,8.0 : 48.0,-1.0 : -1.0,2482.0]
[3,9,1363,8.0 : 48.0,-1.0 : -1.0,2482.0]
[3,9,1363,8.0 : 48.0,-1.0 : -1.0,2482.0]
[3,9,1363,8.0 : 48.0,-1.0 : -1.0,2482.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[3,9,1396,104.0 : 32.0,-1.0 : -1.0,12114.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[0,1,1318,140.0 : 100.0,-1.0 : -1.0,30082.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1394,144.0 : 32.0,-1.0 : -1.0,22114.0]
[3,9,1390,232.0 : 32.0,-1.0 : -1.0,55378.0]
[3,9,1390,232.0 : 32.0,-1.0 : -1.0,55378.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
